Driver,Stint,Compound,StintLength,Team,StartingPosition,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,Circuit
RAI,1.0,SOFT,11,Alfa Romeo Racing,16.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
RAI,2.0,MEDIUM,54,Alfa Romeo Racing,16.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
RIC,1.0,SOFT,14,Renault,10.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
RIC,2.0,MEDIUM,51,Renault,10.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
RUS,1.0,MEDIUM,36,Williams,14.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
RUS,2.0,HARD,29,Williams,14.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
SAI,1.0,SOFT,26,McLaren,7.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
SAI,2.0,MEDIUM,39,McLaren,7.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
STR,1.0,MEDIUM,18,Racing Point,12.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
STR,2.0,HARD,16,Racing Point,12.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
STR,3.0,SOFT,17,Racing Point,12.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
VER,1.0,SOFT,23,Red Bull Racing,3.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
VER,2.0,MEDIUM,43,Red Bull Racing,3.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
VET,1.0,MEDIUM,27,Ferrari,15.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
VET,2.0,HARD,38,Ferrari,15.0,0 days 01:03:32.570632812,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,2020,Portuguese Grand Prix
ALB,1.0,SOFT,14,Red Bull Racing,6.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
ALB,2.0,HARD,45,Red Bull Racing,6.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
ALB,3.0,SOFT,4,Red Bull Racing,6.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
BOT,1.0,MEDIUM,19,Mercedes,1.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
BOT,2.0,HARD,32,Mercedes,1.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
BOT,3.0,SOFT,12,Mercedes,1.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
GAS,1.0,SOFT,8,AlphaTauri,4.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
GIO,1.0,SOFT,10,Alfa Romeo Racing,20.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
GIO,2.0,MEDIUM,53,Alfa Romeo Racing,20.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
GRO,1.0,MEDIUM,9,Haas F1 Team,16.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
GRO,2.0,HARD,41,Haas F1 Team,16.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
GRO,3.0,SOFT,13,Haas F1 Team,16.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
HAM,1.0,MEDIUM,30,Mercedes,2.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
HAM,2.0,HARD,22,Mercedes,2.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
HAM,3.0,SOFT,11,Mercedes,2.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
KVY,1.0,SOFT,14,AlphaTauri,8.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
KVY,2.0,HARD,37,AlphaTauri,8.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
KVY,3.0,SOFT,12,AlphaTauri,8.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
LAT,1.0,MEDIUM,34,Williams,19.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
LAT,2.0,HARD,29,Williams,19.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
LEC,1.0,SOFT,13,Ferrari,7.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
LEC,2.0,HARD,50,Ferrari,7.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
MAG,1.0,MEDIUM,27,Haas F1 Team,17.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
MAG,2.0,HARD,20,Haas F1 Team,17.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
NOR,1.0,SOFT,13,McLaren,9.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
NOR,2.0,MEDIUM,40,McLaren,9.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
NOR,3.0,SOFT,10,McLaren,9.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
OCO,1.0,MEDIUM,13,Renault,12.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
OCO,2.0,HARD,15,Renault,12.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
PER,1.0,MEDIUM,27,Racing Point,11.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
PER,2.0,HARD,24,Racing Point,11.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
PER,3.0,SOFT,12,Racing Point,11.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
RAI,1.0,MEDIUM,48,Alfa Romeo Racing,18.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
RAI,2.0,SOFT,15,Alfa Romeo Racing,18.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
RIC,1.0,SOFT,14,Renault,5.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
RIC,2.0,HARD,49,Renault,5.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
RUS,1.0,MEDIUM,11,Williams,13.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
RUS,2.0,HARD,41,Williams,13.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
SAI,1.0,SOFT,17,McLaren,10.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
SAI,2.0,MEDIUM,34,McLaren,10.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
SAI,3.0,SOFT,12,McLaren,10.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
STR,1.0,MEDIUM,1,Racing Point,15.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
STR,2.0,HARD,28,Racing Point,15.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
STR,3.0,MEDIUM,23,Racing Point,15.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
STR,4.0,SOFT,11,Racing Point,15.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
VER,1.0,MEDIUM,18,Red Bull Racing,3.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
VER,2.0,HARD,33,Red Bull Racing,3.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
VET,1.0,MEDIUM,39,Ferrari,14.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
VET,2.0,HARD,12,Ferrari,14.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
VET,3.0,SOFT,12,Ferrari,14.0,0 days 01:02:32.938872,18.0304,71.1368,1017.8919999999999,0.0,23.2608,89.896,1.3416,2020,Emilia Romagna Grand Prix
ALB,1.0,WET,12,Red Bull Racing,4.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
ALB,2.0,INTERMEDIATE,22,Red Bull Racing,4.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
ALB,3.0,INTERMEDIATE,24,Red Bull Racing,4.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
BOT,1.0,WET,7,Mercedes,9.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
BOT,2.0,INTERMEDIATE,39,Mercedes,9.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
BOT,3.0,INTERMEDIATE,11,Mercedes,9.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
GAS,1.0,WET,10,AlphaTauri,19.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
GAS,2.0,INTERMEDIATE,23,AlphaTauri,19.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
GAS,3.0,INTERMEDIATE,24,AlphaTauri,19.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
GIO,1.0,WET,8,Alfa Romeo Racing,10.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
GIO,2.0,INTERMEDIATE,4,Alfa Romeo Racing,10.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
GRO,1.0,WET,8,Haas F1 Team,17.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
GRO,2.0,INTERMEDIATE,28,Haas F1 Team,17.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
GRO,3.0,INTERMEDIATE,13,Haas F1 Team,17.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
HAM,1.0,WET,8,Mercedes,6.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
HAM,2.0,INTERMEDIATE,50,Mercedes,6.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
KVY,1.0,WET,8,AlphaTauri,16.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
KVY,2.0,INTERMEDIATE,49,AlphaTauri,16.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
LAT,1.0,INTERMEDIATE,8,Williams,0.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
LAT,2.0,INTERMEDIATE,30,Williams,0.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
LAT,3.0,INTERMEDIATE,1,Williams,0.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
LEC,1.0,WET,6,Ferrari,12.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
LEC,2.0,INTERMEDIATE,24,Ferrari,12.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
LEC,3.0,INTERMEDIATE,28,Ferrari,12.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
MAG,1.0,WET,8,Haas F1 Team,13.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
MAG,2.0,INTERMEDIATE,26,Haas F1 Team,13.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
MAG,3.0,INTERMEDIATE,21,Haas F1 Team,13.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
NOR,1.0,WET,9,McLaren,14.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
NOR,2.0,INTERMEDIATE,27,McLaren,14.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
NOR,3.0,INTERMEDIATE,22,McLaren,14.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
OCO,1.0,WET,1,Renault,7.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
OCO,2.0,WET,9,Renault,7.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
OCO,3.0,INTERMEDIATE,47,Renault,7.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
PER,1.0,WET,10,Racing Point,3.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
PER,2.0,INTERMEDIATE,48,Racing Point,3.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
RAI,1.0,WET,8,Alfa Romeo Racing,8.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
RAI,2.0,INTERMEDIATE,22,Alfa Romeo Racing,8.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
RAI,3.0,INTERMEDIATE,20,Alfa Romeo Racing,8.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
RAI,4.0,INTERMEDIATE,7,Alfa Romeo Racing,8.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
RIC,1.0,WET,10,Renault,5.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
RIC,2.0,INTERMEDIATE,22,Renault,5.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
RIC,3.0,INTERMEDIATE,26,Renault,5.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
RUS,1.0,INTERMEDIATE,32,Williams,0.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
RUS,2.0,INTERMEDIATE,10,Williams,0.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
RUS,3.0,INTERMEDIATE,15,Williams,0.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
SAI,1.0,WET,10,McLaren,15.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
SAI,2.0,INTERMEDIATE,23,McLaren,15.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
SAI,3.0,INTERMEDIATE,25,McLaren,15.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
STR,1.0,WET,9,Racing Point,1.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
STR,2.0,INTERMEDIATE,27,Racing Point,1.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
STR,3.0,INTERMEDIATE,22,Racing Point,1.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
VER,1.0,WET,11,Red Bull Racing,2.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
VER,2.0,INTERMEDIATE,7,Red Bull Racing,2.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
VER,3.0,INTERMEDIATE,25,Red Bull Racing,2.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
VER,4.0,INTERMEDIATE,15,Red Bull Racing,2.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
VET,1.0,WET,8,Ferrari,11.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
VET,2.0,INTERMEDIATE,25,Ferrari,11.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
VET,3.0,INTERMEDIATE,25,Ferrari,11.0,0 days 01:09:45.265604316,13.09568345323741,80.1611510791367,1008.4964028776981,0.04316546762589928,15.205755395683456,215.14388489208633,1.0661870503597122,2020,Turkish Grand Prix
ALB,1.0,MEDIUM,1,Red Bull Racing,4.0,0 days 01:48:08.827773148,25.09907407407407,67.84722222222223,1015.8972222222221,0.0,27.548148148148147,256.0925925925926,0.8430555555555557,2020,Bahrain Grand Prix
ALB,2.0,MEDIUM,18,Red Bull Racing,4.0,0 days 01:48:08.827773148,25.09907407407407,67.84722222222223,1015.8972222222221,0.0,27.548148148148147,256.0925925925926,0.8430555555555557,2020,Bahrain Grand Prix
ALB,3.0,MEDIUM,15,Red Bull Racing,4.0,0 days 01:48:08.827773148,25.09907407407407,67.84722222222223,1015.8972222222221,0.0,27.548148148148147,256.0925925925926,0.8430555555555557,2020,Bahrain Grand Prix
ALB,4.0,HARD,23,Red Bull Racing,4.0,0 days 01:48:08.827773148,25.09907407407407,67.84722222222223,1015.8972222222221,0.0,27.548148148148147,256.0925925925926,0.8430555555555557,2020,Bahrain Grand Prix
BOT,1.0,MEDIUM,1,Mercedes,2.0,0 days 01:48:08.827773148,25.09907407407407,67.84722222222223,1015.8972222222221,0.0,27.548148148148147,256.0925925925926,0.8430555555555557,2020,Bahrain Grand Prix
BOT,2.0,MEDIUM,3,Mercedes,2.0,0 days 01:48:08.827773148,25.09907407407407,67.84722222222223,1015.8972222222221,0.0,27.548148148148147,256.0925925925926,0.8430555555555557,2020,Bahrain Grand Prix
BOT,3.0,HARD,21,Mercedes,2.0,0 days 01:48:08.827773148,25.09907407407407,67.84722222222223,1015.8972222222221,0.0,27.548148148148147,256.0925925925926,0.8430555555555557,2020,Bahrain Grand Prix
BOT,4.0,MEDIUM,13,Mercedes,2.0,0 days 01:48:08.827773148,25.09907407407407,67.84722222222223,1015.8972222222221,0.0,27.548148148148147,256.0925925925926,0.8430555555555557,2020,Bahrain Grand Prix
BOT,5.0,MEDIUM,19,Mercedes,2.0,0 days 01:48:08.827773148,25.09907407407407,67.84722222222223,1015.8972222222221,0.0,27.548148148148147,256.0925925925926,0.8430555555555557,2020,Bahrain Grand Prix
GAS,1.0,MEDIUM,1,AlphaTauri,8.0,0 days 01:48:08.827773148,25.09907407407407,67.84722222222223,1015.8972222222221,0.0,27.548148148148147,256.0925925925926,0.8430555555555557,2020,Bahrain Grand Prix
