Driver,Stint,Compound,StintLength,Team,StartingPosition,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,mean_brake_time,std_brake_time,AvgSpeed,StdSpeed,AvgSpeedDelta,StdSpeedDelta,AvgGearChanges,Year,Circuit
STR,1.0,SOFT,12,Aston Martin,19.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,23.183333333333326,2.1028471704387415,191.2230479841551,4.507943654719955,259.8333333333333,17.140757146507724,60.333333333333336,2025,Bahrain Grand Prix
STR,2.0,MEDIUM,20,Aston Martin,19.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,23.093799999999998,2.9371348556033308,190.21771947422985,11.57806239523352,251.45,12.379317428679176,57.35,2025,Bahrain Grand Prix
STR,3.0,HARD,25,Aston Martin,19.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,22.92464,3.7964519001825905,190.5273133473343,15.227242089296729,254.8,15.954936540143304,60.6,2025,Bahrain Grand Prix
TSU,1.0,SOFT,11,Red Bull Racing,10.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,22.184181818181816,1.5725713059816055,191.61545083751724,5.514919527205539,265.0,10.488088481701515,47.63636363636363,2025,Bahrain Grand Prix
TSU,2.0,MEDIUM,21,Red Bull Racing,10.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,20.706523809523812,2.9761403995787115,191.57712761709243,11.337919657360894,248.61904761904762,14.327716032641703,44.095238095238095,2025,Bahrain Grand Prix
TSU,3.0,SOFT,25,Red Bull Racing,10.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,21.151799999999998,3.2891489719986833,190.10679626308277,17.460499866296207,257.4547000576,16.51423773478978,46.56,2025,Bahrain Grand Prix
VER,1.0,SOFT,10,Red Bull Racing,7.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,22.757099999999998,1.2174483520872674,192.14424457089495,6.304886095442951,262.8,12.859237924542807,46.7,2025,Bahrain Grand Prix
VER,2.0,HARD,16,Red Bull Racing,7.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,22.7783125,1.8681838345954482,192.08552110547402,8.302758088432984,262.3125,13.590983913977677,49.3125,2025,Bahrain Grand Prix
VER,3.0,MEDIUM,31,Red Bull Racing,7.0,0 days 01:18:45.020588607,27.052531645569626,45.32911392405063,1008.125316455696,0.0,31.870253164556964,37.0253164556962,2.1056962025316457,22.486516129032253,3.885081697741626,190.5180461032664,17.095935386368016,259.23118286451614,18.05252572898593,46.645161290322584,2025,Bahrain Grand Prix
ALB,1.0,MEDIUM,22,Williams,11.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,18.55981818181818,8.159784448113163,217.32823888655946,30.582682584860375,247.63636363636363,14.367088192827934,41.31818181818182,2025,Saudi Arabian Grand Prix
ALB,2.0,HARD,28,Williams,11.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,15.615285714285715,1.3944707612860274,231.6711696732603,7.690378492644115,250.71428571428572,17.886261972445187,39.82142857142857,2025,Saudi Arabian Grand Prix
ALO,1.0,MEDIUM,19,Aston Martin,13.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,16.262631578947367,5.5286984878476675,214.2905910794344,32.175464994304974,246.69342108872183,14.561927298040432,49.68421052631579,2025,Saudi Arabian Grand Prix
ALO,2.0,HARD,31,Aston Martin,13.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,13.028838709677421,1.883590139254055,231.66001980843737,6.720187104257145,239.80645161290323,17.117090789219073,44.03225806451613,2025,Saudi Arabian Grand Prix
