Driver,Year,Circuit,nLaps,NumberOfStints,CompoundStrategy,StintLengthStrategy,Team,StartingPosition,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,mean_brake_time,std_brake_time,AvgSpeed,StdSpeed,AvgSpeedDelta,StdSpeedDelta,AvgGearChanges
SAI,2019,Silverstone Circuit,52,2,"['MEDIUM', 'HARD']","[20, 32]",McLaren,13,18.90508474576272,62.135593220338976,1006.3330508474576,0.0,30.32203389830509,64.38983050847457,2.011864406779661,13.95436875,3.8013140977327424,223.61202083363042,16.356945189002257,221.13125,15.297923513139992,39.665625
SAI,2019,Circuit Gilles Villeneuve,70,2,"['SOFT', 'HARD']","[4, 65]",McLaren,11,29.368253968253967,16.14761904761905,1022.1111111111112,0.0,51.098412698412695,224.3095238095238,1.3087301587301583,17.335667307692308,2.375299674864232,191.59101162743326,7.757367876521511,271.25576923076926,23.250319535399143,44.68653846153846
SAI,2019,Shanghai International Circuit,56,3,"['MEDIUM', 'HARD', 'SOFT']","[1, 35, 19]",McLaren,14,19.32992125984252,45.98110236220473,1019.2181102362205,0.0,27.33700787401575,93.8031496062992,3.3157480314960632,23.804101754385968,2.098754399812479,178.521310608223,5.5549457958655735,262.522305764411,8.688490568157372,55.541854636591474
SAI,2019,Circuit Paul Ricard,53,2,"['MEDIUM', 'HARD']","[19, 34]",McLaren,6,26.89421487603306,39.09090909090909,966.7239669421492,0.0,54.525619834710746,97.66115702479338,1.6785123966942148,16.51120975232198,1.2090592998816319,212.9688808119879,6.270176032167126,232.62848297213623,15.215023459090881,44.59829721362229
SAI,2019,Hungaroring Circuit,70,2,"['SOFT', 'HARD']","[29, 40]",McLaren,8,25.66,33.893076923076926,986.4846153846154,0.0,44.09692307692308,192.77692307692308,1.1938461538461538,19.145663362068966,1.2149196710435635,188.49252266336063,4.629909481281217,214.05517241379312,13.648466440569177,47.99698275862069
SAI,2019,Suzuka Circuit,53,2,"['SOFT', 'MEDIUM']","[26, 27]",McLaren,7,21.619354838709675,57.47822580645161,1009.141935483871,0.0,32.18387096774193,286.991935483871,5.468548387096775,13.708349715099713,1.2504479339161088,217.78893963578022,5.5017276017657055,247.00213675213675,12.946374039803953,37.01068376068376
SAI,2019,Autódromo Hermanos Rodríguez,71,3,"['SOFT', 'HARD', 'MEDIUM']","[15, 20, 35]",McLaren,7,23.203030303030303,46.28787878787879,780.509090909091,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,18.40117619047619,2.04361591822606,182.2150396474432,9.177926217979127,266.6515873015873,13.23512287464674,38.62539682539683
SAI,2019,Circuit de Monaco,78,2,"['SOFT', 'MEDIUM']","[30, 48]",McLaren,9,22.7546762589928,52.69784172661871,1010.9107913669066,0.6258992805755396,32.72949640287769,130.84172661870502,0.9035971223021584,21.634827083333334,2.2926715230142514,147.10201666805318,7.273279909925752,256.01444445333334,13.184677096386684,42.21041666666667
SAI,2019,Sochi Autodrom,53,2,"['SOFT', 'MEDIUM']","[21, 32]",McLaren,5,22.02977099236641,67.41526717557252,1016.7824427480916,0.0076335877862595,34.33206106870229,255.18320610687024,1.8740458015267176,19.827215029761902,5.460884400855965,198.3406869562064,22.699091083569883,217.3608630952381,20.62464787307747,52.336309523809526
SAI,2019,Marina Bay Street Circuit,61,3,"['SOFT', 'HARD', 'MEDIUM']","[1, 34, 26]",McLaren,7,29.965161290322584,66.45548387096774,1010.941935483871,0.0,35.752903225806456,166.88387096774193,1.857419354838709,30.84707843137255,4.080678975909694,140.4645988134572,11.61334866689402,242.06931251644042,9.775747959157949,52.78808446455505
SAI,2019,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'SOFT']","[24, 22, 20]",McLaren,12,20.147727272727277,54.724242424242426,1006.7916666666666,0.0,40.72727272727273,153.82575757575756,1.9295454545454545,18.222846212121212,3.8937813813295925,191.30149491314467,16.240929779384874,239.80279907572222,14.575724445879956,40.64545454545455
SAI,2019,Circuit of the Americas,56,2,"['SOFT', 'HARD']","[18, 37]",McLaren,7,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,19.981374624624625,1.525652109602936,190.5852494962469,4.571595742276447,238.5653153153153,14.134146765690097,52.135885885885884
SAI,2020,Silverstone Circuit,52,3,"['HARD', 'MEDIUM', 'HARD']","[22, 12, 18]",McLaren,12,25.28706896551724,58.556034482758626,1000.9508620689656,0.0,43.22758620689657,71.93103448275862,2.236206896551724,14.192508417508419,2.45563718809998,224.40422264458098,9.2932813698186,233.50589225589223,25.796530076212836,34.93518518518518
SAI,2020,Yas Marina Circuit,58,2,"['MEDIUM', 'HARD']","[10, 45]",McLaren,6,23.12148148148148,55.44666666666667,1015.8474074074076,0.0,27.98,258.24444444444447,2.504444444444444,22.271066666666666,3.9729931467397295,186.21326221959578,14.208089365477107,243.66666666666663,16.551013272598926,46.28333333333333
SAI,2020,Silverstone Circuit,52,3,"['SOFT', 'HARD', 'MEDIUM']","[13, 38, 1]",McLaren,7,21.29140625,44.16796874999999,998.40859375,0.0,40.6328125,217.0703125,3.1140625000000006,19.085074224021593,3.9056848932298642,197.43041802902178,21.92000994854099,260.89676113360326,15.240258979117707,40.28744939271255
SAI,2020,Nürburgring GP-Strecke Circuit,60,3,"['SOFT', 'MEDIUM', 'SOFT']","[28, 16, 16]",McLaren,10,9.499999999999998,59.40408163265305,947.3591836734694,0.0204081632653061,16.360204081632652,89.92857142857143,1.6173469387755104,18.72743452380952,3.730949170911822,192.7093889198276,14.640446439561373,224.39888396190477,14.220359067695709,47.58630952380952
SAI,2020,Autodromo Enzo e Dino Ferrari,63,3,"['SOFT', 'MEDIUM', 'SOFT']","[17, 34, 12]",McLaren,10,18.0304,71.1368,1017.8920000000002,0.0,23.2608,89.896,1.3416,17.689380718954247,3.5878043040347865,206.95475553935066,19.855179447081746,226.41395692723313,19.178209387352577,42.64705882352941
SAI,2020,Autodromo Nazionale Monza,53,3,"['SOFT', 'MEDIUM', 'MEDIUM']","[22, 4, 27]",McLaren,3,28.090909090909093,40.12447552447553,990.7804195804196,0.0,41.201398601398594,180.78321678321677,1.520979020979021,17.960491863075195,7.620880589111377,214.8687827634267,32.44964824610606,274.6706087775533,23.213007706070897,41.14842873176207
SAI,2020,Algarve International Circuit,66,2,"['SOFT', 'MEDIUM']","[26, 39]",McLaren,7,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,18.33464743589743,2.539780842631348,199.2475571570722,7.10498584497755,239.0689342229782,16.475879585111834,42.11538461538461
SAI,2020,Bahrain International Circuit,87,3,"['SOFT', 'MEDIUM', 'MEDIUM']","[28, 27, 32]",McLaren,8,20.947244094488195,58.169291338582674,1015.9417322834648,0.0,23.469291338582668,122.75590551181102,1.948031496062992,11.2616307319224,3.4826516629251425,204.68713064111614,24.060295535174177,241.04298526137566,17.869967386420065,31.162147266313934
SAI,2020,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'SOFT', 'MEDIUM']","[22, 19, 24]",McLaren,7,29.7968992248062,56.38449612403101,997.7038759689925,0.0,47.55581395348836,167.93023255813952,1.5449612403100776,16.70158452950558,1.5411632748967892,194.97442931480168,6.441543184222996,245.38842371079213,15.679460518655175,39.697301967038804
SAI,2020,Red Bull Ring,71,3,"['SOFT', 'MEDIUM', 'SOFT']","[32, 34, 4]",McLaren,3,20.8225,34.005,945.91,0.0166666666666666,39.92,106.50833333333334,2.228333333333333,11.53260049019608,2.7528847552464284,218.68198734825975,17.704930472229417,237.2173023647059,20.412854293056146,32.662377450980394
SAI,2021,Yas Marina Circuit,58,2,"['SOFT', 'HARD']","[19, 39]",Ferrari,5,24.519108280254777,59.05477707006369,1017.710828025478,0.0,28.4656050955414,289.1910828025478,0.4146496815286624,14.661389338731443,3.1424277524087767,204.46763811241522,12.750466854266556,242.31106612685562,17.89580623351506,41.98987854251012
SAI,2021,Red Bull Ring,71,2,"['HARD', 'MEDIUM']","[48, 23]",Ferrari,10,20.96602564102564,49.73076923076923,934.7211538461538,0.0384615384615384,33.18397435897436,132.56410256410257,0.348076923076923,14.052933423913045,2.080860535967372,219.04977565877607,13.957998980649883,249.96344029420032,17.35594665216084,36.58197463768116
SAI,2021,Bahrain International Circuit,57,3,"['SOFT', 'MEDIUM', 'HARD']","[15, 22, 19]",Ferrari,8,20.53834586466165,54.517293233082704,1014.9105263157895,0.0,27.627819548872186,63.88721804511278,0.8872180451127819,21.366470388091443,2.589179874838464,194.9616581152486,13.311682139596023,246.55231259968102,17.626520218949963,47.96767676767677
SAI,2021,Silverstone Circuit,52,3,"['MEDIUM', 'MEDIUM', 'HARD']","[2, 26, 24]",Ferrari,10,29.399999999999995,37.202173913043474,1007.2461956521742,0.0,50.93152173913043,172.6086956521739,0.3179347826086957,20.623752136752135,4.4070377010002675,193.70516560321778,18.446919646217935,244.7136752136752,29.652626639742508,39.86752136752137
SAI,2021,Circuit Zandvoort,72,2,"['SOFT', 'HARD']","[31, 40]",Ferrari,6,21.50443037974684,54.10822784810126,1021.5056962025316,0.0,36.10569620253165,95.9367088607595,0.4424050632911392,14.975845161290325,1.3243478782892,198.82550674280304,5.353425556560109,204.1632142532719,15.976544538666488,30.64475806451613
SAI,2021,Circuit Paul Ricard,53,2,"['MEDIUM', 'HARD']","[17, 36]",Ferrari,5,25.3144,58.6304,960.6376,0.0,35.22879999999999,119.464,1.1656,19.861771241830063,1.237713606873134,205.41704334390369,5.454306054905721,244.24509803921566,15.906804384279871,45.38316993464052
SAI,2021,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'HARD']","[26, 27]",Ferrari,6,28.885234899328864,33.275838926174494,994.4879194630872,0.0,43.52751677852349,188.64429530201343,0.3429530201342281,14.988915954415953,5.781870205693952,228.35914208861863,25.50188469073707,265.8951685956315,16.05199780684626,35.23219373219373
SAI,2021,Autódromo Hermanos Rodríguez,71,2,"['MEDIUM', 'HARD']","[42, 28]",Ferrari,6,21.206707317073167,31.2109756097561,784.2134146341463,0.0,47.579268292682926,190.22560975609755,0.3664634146341464,18.65025,1.8445623462300154,183.36294678278844,12.917323120667373,264.51190476190476,13.785064146922407,31.333333333333332
SAI,2021,Circuit de Monaco,78,2,"['SOFT', 'HARD']","[32, 46]",Ferrari,4,20.760740740740744,61.42444444444444,1015.5711111111108,0.0,37.59555555555556,202.0814814814815,0.3162962962962963,21.774703804347823,1.0349433994857469,155.0947188147851,3.6929490534624057,240.61684782608694,6.592007609781568,39.112092391304344
SAI,2021,Lusail International Circuit,57,2,"['MEDIUM', 'HARD']","[27, 30]",Ferrari,5,26.41513157894737,75.54013157894737,1012.3072368421052,0.0197368421052631,30.60328947368421,114.90789473684212,0.4230263157894736,16.74538888888889,2.522159609248468,215.18827378691066,8.897093760980932,222.41358794074074,20.992263378904838,32.970370370370375
SAI,2021,Jeddah Corniche Circuit,50,3,"['HARD', 'MEDIUM', 'MEDIUM']","[13, 2, 35]",Ferrari,15,28.816062176165804,76.20310880829015,1013.7974093264248,0.0,31.68497409326425,132.67875647668393,0.2715025906735751,29.965727838827835,8.65392345610904,173.09740496240158,26.60162083858013,249.78863858871796,30.855775726503747,48.97032967032967
SAI,2021,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'SOFT']","[22, 24, 20]",Ferrari,6,22.203076923076924,57.55307692307692,993.5746153846156,0.0,32.9223076923077,74.56923076923077,0.4576923076923077,17.95638787878788,2.6399878464493356,197.01693984799314,11.375742664461365,239.94545454545457,15.88330729734669,35.939646464646465
SAI,2021,Red Bull Ring,71,2,"['MEDIUM', 'HARD']","[41, 29]",Ferrari,12,26.692372881355933,33.246610169491525,938.4771186440676,0.0,52.35254237288136,138.05084745762713,0.3677966101694914,13.680061396131203,1.5835294512142937,219.4805191679016,6.7636778746838955,243.42598822539946,14.285669557125573,34.83557611438184
SAI,2021,Circuit of the Americas,56,3,"['SOFT', 'HARD', 'HARD']","[11, 18, 27]",Ferrari,5,28.148447204968942,61.192546583850934,992.1298136645961,0.0,37.47080745341616,106.71428571428572,0.8540372670807453,20.237690235690238,2.022897021065347,189.75820120642183,6.283797769375345,240.46913580246914,19.884728605427906,43.823232323232325
SAI,2022,Yas Marina Circuit,58,3,"['MEDIUM', 'HARD', 'HARD']","[17, 22, 19]",Ferrari,4,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.31032258064516,290.7935483870968,2.608387096774193,16.897727554179568,1.99805710245081,205.68853666852291,6.697893986756955,251.11680270194202,16.7744997210759,41.23398067360915
SAI,2022,Red Bull Ring,71,3,"['MEDIUM', 'HARD', 'HARD']","[27, 24, 6]",Ferrari,3,20.25592105263158,35.13815789473684,939.7125,0.0,30.74671052631579,165.43421052631578,1.2552631578947369,13.696671296296296,1.0498295578854842,216.69439710048712,11.261828014690813,240.49537037037035,19.812273789250096,29.34104938271605
SAI,2022,Circuit de Spa-Francorchamps,44,3,"['SOFT', 'MEDIUM', 'HARD']","[11, 14, 19]",Ferrari,1,21.78717948717949,40.51923076923077,971.0519230769228,0.0,36.08397435897436,257.1474358974359,1.5192307692307692,19.862460583276373,5.231478680414899,212.4411254256065,14.761427159229248,253.41763499658236,23.15718850501308,39.75518341307815
SAI,2022,Circuit Gilles Villeneuve,70,3,"['MEDIUM', 'HARD', 'HARD']","[20, 29, 21]",Ferrari,3,20.762962962962963,28.925925925925927,1012.4012345679012,0.0,41.26111111111111,141.24074074074073,3.5524691358024696,18.663280049261086,4.769157494839623,190.7185881005498,20.42858488829349,251.7899100657155,22.505448201647464,40.72547892720306
SAI,2022,Circuit Paul Ricard,53,3,"['HARD', 'MEDIUM', 'MEDIUM']","[18, 24, 11]",Ferrari,19,30.164843750000003,47.734375,967.9078125,0.0,54.46171875000001,118.1484375,1.94609375,22.23914099326599,2.4880515446526075,204.6918072809154,15.512566501512453,249.29435802433864,18.99680085647426,42.42550505050505
SAI,2022,Hungaroring Circuit,70,3,"['MEDIUM', 'MEDIUM', 'SOFT']","[17, 30, 23]",Ferrari,2,18.55988023952096,69.31736526946108,985.5814371257484,0.2754491017964072,26.720958083832333,285.23353293413174,4.0341317365269465,22.969810343847683,2.004932482917902,182.63470346859572,9.973041366609086,207.1502415458937,17.222587494110357,39.22762148337596
SAI,2022,Autodromo Nazionale Monza,53,3,"['MEDIUM', 'SOFT', 'SOFT']","[30, 17, 6]",Ferrari,18,27.73469387755102,33.14965986394558,993.3401360544218,0.0,43.13877551020408,177.6938775510204,1.3612244897959185,17.82045359477124,3.74190804574965,218.19262875562052,19.31791684179257,255.33118874771245,21.13219358774427,37.23202614379085
SAI,2022,Autódromo Hermanos Rodríguez,71,2,"['SOFT', 'MEDIUM']","[29, 42]",Ferrari,5,24.312727272727276,34.442424242424245,780.4072727272726,0.0,41.68909090909092,197.79393939393935,1.336969696969697,19.34909975369458,1.290213571426305,181.31291799313112,5.595201912828048,263.63341543513957,9.720757174951455,36.0923645320197
SAI,2022,Miami International Autodrome,57,2,"['MEDIUM', 'HARD']","[27, 30]",Ferrari,2,30.617283950617285,58.858024691358025,1009.3049382716048,0.0555555555555555,42.81975308641975,174.38888888888889,2.2672839506172835,20.947985185185182,3.9653083208462094,196.8105369338794,16.42155139088576,250.52076385777775,18.669854814498464,35.790740740740745
SAI,2022,Jeddah Corniche Circuit,50,2,"['MEDIUM', 'HARD']","[16, 34]",Ferrari,3,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,28.40921052631579,304.50657894736844,2.359210526315789,15.42658088235294,5.800489681375651,223.48012275755903,20.916654522001124,222.71977940235294,16.868590131966386,37.25
SAI,2023,Yas Marina Circuit,58,3,"['HARD', 'HARD', 'SOFT']","[23, 33, 1]",Ferrari,16,26.962820512820524,51.0,1014.9275641025638,0.0,33.46089743589744,284.93589743589746,1.794871794871795,19.35447299077734,1.0748170310337102,193.17343076954475,3.259920145237112,274.8252086078173,9.337424691688007,39.65700483091787
SAI,2023,Baku City Circuit,51,2,"['MEDIUM', 'HARD']","[11, 40]",Ferrari,4,24.860625,49.225,1008.64625,0.0,41.21,125.6875,1.083125,25.15406818181818,6.109046216523113,195.179480723756,15.860359614059309,262.65639208969696,12.787911313616068,51.375
SAI,2023,Bahrain International Circuit,57,3,"['SOFT', 'HARD', 'HARD']","[13, 18, 26]",Ferrari,4,27.43167701863354,21.49689440993789,1016.8639751552795,0.0,31.01180124223602,177.13043478260866,0.6832298136645961,20.356386039886043,1.7082692551853018,193.94370440691466,7.402585094089338,252.1766381766382,10.726391216630637,44.7962962962963
SAI,2023,Circuit de Spa-Francorchamps,44,2,"['SOFT', 'MEDIUM']","[7, 16]",Ferrari,4,17.873333333333335,61.92666666666667,966.6273333333332,0.0733333333333333,28.24066666666667,130.04666666666665,1.594666666666667,21.882254464285715,2.893963297076798,213.1490478271958,4.996082458671324,266.9866071428571,20.26546007170701,41.24107142857142
SAI,2023,Silverstone Circuit,52,2,"['MEDIUM', 'HARD']","[26, 26]",Ferrari,5,21.473509933774835,56.18543046357616,1001.2258278145694,0.0,30.94105960264901,205.39735099337747,3.023841059602649,18.64282692307692,4.990733323933333,215.73206335665785,17.944870677587886,234.21153846153845,18.6225535353585,39.42307692307692
SAI,2023,Circuit Gilles Villeneuve,70,2,"['MEDIUM', 'HARD']","[38, 32]",Ferrari,11,18.53024691358025,63.901234567901234,1011.5524691358024,0.0,30.59320987654321,314.1296296296296,1.941975308641975,17.78555427631579,3.4616713030069395,196.1241399094408,13.282907267826872,259.9887609578948,13.53530601986487,40.374177631578945
SAI,2023,Hungaroring Circuit,70,3,"['SOFT', 'HARD', 'HARD']","[15, 29, 26]",Ferrari,11,28.808536585365857,32.80487804878049,988.4018292682925,0.0,48.57926829268293,174.53658536585365,1.4408536585365852,21.292931447096965,1.5154403345296246,183.65317010096624,5.493056206720529,223.6745947539051,14.176725124614535,35.77730621868553
SAI,2023,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'HARD']","[19, 32]",Ferrari,1,29.330128205128204,42.32051282051282,1000.5615384615384,0.0,42.928205128205136,179.26923076923077,1.13974358974359,13.644048519736845,1.3889044544232305,238.36322132042838,6.486535715165232,267.1430921052631,14.751128810717283,33.456414473684205
SAI,2023,Suzuka Circuit,53,3,"['MEDIUM', 'MEDIUM', 'HARD']","[18, 20, 15]",Ferrari,6,27.28860759493671,42.31645569620253,1012.9335443037972,0.0,42.070253164556966,121.50632911392404,1.8297468354430384,20.7735462962963,4.207578827805103,203.5327579049032,16.119911753583576,248.74487062547792,16.35007189515593,36.42777777777778
SAI,2023,Las Vegas Strip Circuit,50,3,"['MEDIUM', 'HARD', 'HARD']","[3, 23, 24]",Ferrari,12,18.05,47.36111111111112,939.7814814814814,0.0,17.99444444444444,220.33333333333334,2.3009259259259256,26.271478864734302,6.990450136365439,201.36179574580464,23.51546976096434,271.8635265700483,20.904526359397796,48.16123188405797
SAI,2023,Autódromo Hermanos Rodríguez,71,3,"['MEDIUM', 'HARD', 'HARD']","[30, 4, 37]",Ferrari,2,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421052,247.68421052631575,1.4900000000000002,20.52197987987988,2.8828880752847152,168.89089831757306,18.808220827192198,266.50720720720716,16.850591991440343,31.28873873873874
SAI,2023,Miami International Autodrome,57,2,"['MEDIUM', 'HARD']","[18, 39]",Ferrari,3,27.11741935483871,59.42580645161291,1018.3787096774192,0.0,36.68903225806452,135.54193548387096,3.970322580645162,19.885435897435897,2.5467989979914556,206.7133682398185,4.72859441248711,264.275641025641,14.124553449337954,36.60683760683761
SAI,2023,Jeddah Corniche Circuit,50,2,"['MEDIUM', 'HARD']","[15, 35]",Ferrari,4,26.09189189189189,57.79054054054054,1010.9297297297296,0.0,31.79256756756757,271.1621621621622,1.772297297297297,16.682790476190476,4.077180431697985,226.35913083480597,14.160636154561946,237.99321430204083,18.513874377666326,36.54761904761905
SAI,2023,Marina Bay Street Circuit,61,2,"['MEDIUM', 'HARD']","[20, 42]",Ferrari,1,29.844318181818185,72.0284090909091,1008.9784090909092,0.0,36.42215909090909,169.2840909090909,1.4159090909090908,25.194219047619043,3.3682932659365106,172.770352655062,11.844821097061088,227.87440476190477,12.030971575016054,42.36309523809524
SAI,2023,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'HARD']","[15, 26, 25]",Ferrari,2,22.674025974025977,63.077922077922075,1001.0909090909093,0.0,33.838961038961045,132.64285714285714,1.8694805194805195,15.175388034188037,1.9045816270616183,207.1042205474986,6.9913109044499535,218.91076923076923,16.506614992375695,29.02205128205128
SAI,2023,Circuit of the Americas,56,3,"['MEDIUM', 'MEDIUM', 'HARD']","[17, 18, 21]",Ferrari,4,29.96011904761904,41.910714285714285,993.7309523809523,0.0,40.62857142857143,107.89285714285715,3.3142857142857145,23.66962153750389,1.4778795471542294,191.14382686195722,5.906146417029625,243.39978213507626,16.532195857372866,42.563492063492056
SAI,2024,Yas Marina Circuit,58,2,"['MEDIUM', 'HARD']","[25, 33]",Ferrari,3,26.76824324324324,51.44594594594594,1017.4263513513514,0.0,31.80540540540541,137.03378378378378,1.9006756756756755,15.857031515151515,1.6271984070407715,209.49194955609846,7.816481490160285,252.14242424242425,10.985618971114857,40.96303030303031
SAI,2024,Red Bull Ring,71,3,"['MEDIUM', 'HARD', 'MEDIUM']","[22, 25, 24]",Ferrari,4,29.42587412587413,35.00699300699301,932.862937062937,0.006993006993006899,46.42097902097904,235.51048951048952,1.6678321678321677,14.830445404040404,1.609878656465634,216.95146406836344,8.608135016062752,243.20388888888888,14.298493187665017,34.155656565656564
SAI,2024,Baku City Circuit,51,2,"['MEDIUM', 'HARD']","[17, 33]",Ferrari,3,26.70592105263158,38.01973684210526,1017.6401315789471,0.0,44.34934210526316,123.55263157894736,1.5513157894736842,25.00436987522282,3.3885429133210803,195.62222570670028,7.076107683839181,266.5854091284611,17.870574592398093,50.66221033868093
SAI,2024,Circuit de Spa-Francorchamps,44,3,"['HARD', 'MEDIUM', 'HARD']","[20, 8, 16]",Ferrari,7,21.32846715328467,49.58394160583941,978.0963503649637,0.0,42.26715328467153,140.98540145985402,1.6832116788321165,18.065679166666666,1.9636248107855068,227.85999845339043,6.806642973130909,261.87778327893335,19.099880389623127,39.03333333333333
SAI,2024,Circuit Zandvoort,72,2,"['MEDIUM', 'HARD']","[30, 42]",Ferrari,10,19.00588235294118,60.96078431372549,1019.981045751634,0.0,30.80588235294118,218.0718954248366,4.568627450980392,18.010335714285713,1.383375387462194,200.24481434091405,5.262248869932778,230.80785986978356,16.757317964708317,32.77619047619048
SAI,2024,Hungaroring Circuit,70,3,"['MEDIUM', 'HARD', 'MEDIUM']","[21, 26, 23]",Ferrari,4,28.82387096774194,46.92258064516128,981.6767741935486,0.0,44.91612903225806,221.18709677419352,1.2496774193548386,23.569809258374477,2.045608378903002,185.12352927732059,5.865936952039412,220.91808276264797,16.045220289314717,39.8695121303817
SAI,2024,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'HARD']","[19, 34]",Ferrari,5,33.1015037593985,32.285714285714285,993.2285714285714,0.0,49.31127819548872,200.62406015037595,1.518796992481203,14.141945046439627,1.33912407807224,243.6048019597405,6.884402552698168,270.4891640866873,11.847954567225997,33.7561919504644
SAI,2024,Autódromo Hermanos Rodríguez,71,2,"['MEDIUM', 'HARD']","[32, 39]",Ferrari,1,19.88867924528302,51.0503144654088,785.2528301886794,0.0,35.60251572327045,291.3522012578616,2.150943396226415,20.979650240384615,4.139141837104173,181.10374751284903,16.079955703497163,261.6838942307692,20.166110376472837,33.54166666666667
SAI,2024,Marina Bay Street Circuit,61,2,"['MEDIUM', 'HARD']","[13, 49]",Ferrari,10,30.786250000000003,74.65,1008.024375,0.0,36.445625,192.49375,0.955,27.81306593406594,1.6783034061871598,176.20298025570537,5.15541936089765,242.14599686028257,13.458760659779353,44.953689167974886
SAI,2024,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'HARD']","[15, 21, 30]",Ferrari,6,24.132467532467533,63.44155844155844,1001.3564935064936,0.006493506493506401,41.09610389610391,207.37012987012983,2.123376623376624,16.45348253968254,1.8655492076799665,206.3328263277493,6.666473731553083,227.73333333333332,18.050435982329997,30.3015873015873
SAI,2024,Circuit of the Americas,56,2,"['MEDIUM', 'HARD']","[21, 35]",Ferrari,3,28.12129032258064,35.535483870967745,1006.5090322580644,0.0,46.60193548387097,223.88387096774196,1.5,23.0070619047619,3.8000272645941706,191.83193300369146,13.659990495034119,239.99047619047622,17.028764937601583,42.72857142857143
SAR,2023,Yas Marina Circuit,58,3,"['MEDIUM', 'HARD', 'HARD']","[15, 26, 17]",Williams,20,26.962820512820524,51.0,1014.9275641025638,0.0,33.46089743589744,284.93589743589746,1.794871794871795,16.57748949220714,1.851020460882853,205.49107894757864,7.355175558865881,260.72217194570135,15.779080813288445,44.36988436400201
SAR,2023,Baku City Circuit,51,2,"['MEDIUM', 'HARD']","[8, 43]",Williams,14,24.860625,49.225,1008.64625,0.0,41.21,125.6875,1.083125,26.80705523255814,2.865104362640268,192.8892939404077,9.699193283437284,272.14713112762144,18.483062546997107,59.90988372093023
SAR,2023,Silverstone Circuit,52,2,"['MEDIUM', 'SOFT']","[29, 23]",Williams,14,21.473509933774835,56.18543046357616,1001.2258278145694,0.0,30.94105960264901,205.39735099337747,3.023841059602649,17.289934782608693,3.847452988672511,213.84973845548157,17.668423668144484,235.62293853073464,18.63488109243301,41.47751124437781
SAR,2023,Hungaroring Circuit,70,3,"['MEDIUM', 'HARD', 'HARD']","[13, 21, 33]",Williams,20,28.808536585365857,32.80487804878049,988.4018292682925,0.0,48.57926829268293,174.53658536585365,1.4408536585365852,21.336222666222667,2.0749321905370763,180.38902707921065,6.700156719397089,231.04273504273502,18.55163940437833,43.23387723387723
SAR,2023,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'HARD']","[14, 37]",Williams,15,29.330128205128204,42.32051282051282,1000.5615384615384,0.0,42.928205128205136,179.26923076923077,1.13974358974359,14.572060810810811,3.0132724530912807,233.52215227568269,10.668478077420257,278.80115830115835,14.277688742196235,37.289575289575296
SAR,2023,Las Vegas Strip Circuit,50,2,"['MEDIUM', 'HARD']","[15, 35]",Williams,6,18.05,47.36111111111112,939.7814814814813,0.0,17.99444444444444,220.33333333333331,2.3009259259259256,24.745171428571425,8.131095296266988,205.64748967813534,27.916850230123202,265.12380952380954,18.247148080937688,45.34761904761905
SAR,2023,Autódromo Hermanos Rodríguez,71,3,"['MEDIUM', 'HARD', 'MEDIUM']","[22, 12, 37]",Williams,19,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421052,247.68421052631575,1.4900000000000002,21.28153139503139,2.837223733948534,173.41872467635093,15.767266872473769,277.8453696483211,16.990987697823076,35.33517608517609
SAR,2023,Miami International Autodrome,57,2,"['MEDIUM', 'HARD']","[2, 54]",Williams,20,27.11741935483871,59.42580645161291,1018.3787096774192,0.0,36.68903225806452,135.54193548387096,3.970322580645162,21.592916666666667,2.2553143808044576,194.88034803059423,7.509893940280067,277.25,21.01115094867659,42.546296296296305
SAR,2023,Lusail International Circuit,57,3,"['MEDIUM', 'MEDIUM', 'HARD']","[13, 13, 14]",Williams,15,31.46289308176101,73.15723270440252,1009.7748427672954,0.0,36.93207547169812,203.58490566037736,0.889937106918239,17.674624542124544,4.8075976668066795,204.00355968170945,20.81787927770176,229.3661080662271,18.464107280132705,38.73809523809524
SAR,2023,Jeddah Corniche Circuit,50,2,"['HARD', 'MEDIUM']","[18, 32]",Williams,20,26.09189189189189,57.79054054054054,1010.9297297297296,0.0,31.79256756756757,271.1621621621622,1.772297297297297,16.870555555555555,3.767196241884487,222.56481474526353,17.37233598394159,244.98263888888889,19.844571968488278,44.170138888888886
